data_inversa,horario,br,km,municipio,uf,tipo_acidente,causa_acidente,condicao_metereologica,data,hora
2025-04-16,18:45:00,116,147,SAO JOSE DOS CAMPOS,SP,Colisão lateral mesmo sentido,Trafegar com motocicleta (ou similar) entre as faixas,Céu Claro,2025-04-16,18
2025-04-24,22:35:00,101,139,BALNEARIO CAMBORIU,SC,Saída de leito carroçável,Velocidade Incompatível,Céu Claro,2025-04-24,22
2025-04-24,17:40:00,376,"525,1",PONTA GROSSA,PR,Saída de leito carroçável,Velocidade Incompatível,Chuva,2025-04-24,17
2025-04-24,20:00:00,381,36,ATIBAIA,SP,Tombamento,Chuva,Chuva,2025-04-24,20
2025-04-24,22:30:00,407,"99,9",PETROLINA,PE,Atropelamento de Animal,Animais na Pista,Céu Claro,2025-04-24,22
2025-04-24,22:00:00,70,7,BRASILIA,DF,Colisão traseira,Acessar a via sem observar a presença dos outros veículos,Nublado,2025-04-24,22
2025-04-24,23:30:00,163,344,RIO BRILHANTE,MS,Atropelamento de Animal,Animais na Pista,Chuva,2025-04-24,23
2025-04-25,04:10:00,376,237,APUCARANA,PR,Colisão com objeto,Velocidade Incompatível,Garoa/Chuvisco,2025-04-25,4
2025-04-25,03:40:00,381,688,LAVRAS,MG,Capotamento,Velocidade Incompatível,Chuva,2025-04-25,3
2025-04-24,15:00:00,330,"876,3",MARAU,BA,Colisão traseira,Condutor deixou de manter distância do veículo da frente,Chuva,2025-04-24,15
2025-04-25,05:30:00,101,71,SAO MATEUS,ES,Capotamento,Ausência de reação do condutor,Céu Claro,2025-04-25,5
2025-04-25,05:10:00,101,"82,5",BARRA VELHA,SC,Colisão traseira,Deficiência do Sistema de Iluminação/Sinalização,Céu Claro,2025-04-25,5
2025-04-13,10:00:00,324,583,SIMOES FILHO,BA,Saída de leito carroçável,Acumulo de água sobre o pavimento,Chuva,2025-04-13,10
2025-04-25,06:45:00,40,"693,9",ALFREDO VASCONCELOS,MG,Colisão traseira,Reação tardia ou ineficiente do condutor,Nublado,2025-04-25,6
2025-04-25,06:45:00,277,"5,8",PARANAGUA,PR,Saída de leito carroçável,Velocidade Incompatível,Nublado,2025-04-25,6
2025-04-25,06:10:00,101,"267,8",SERRA,ES,Colisão transversal,Condutor desrespeitou a iluminação vermelha do semáforo,Nublado,2025-04-25,6
2025-04-25,06:30:00,365,613,UBERLANDIA,MG,Atropelamento de Pedestre,Pedestre andava na pista,Chuva,2025-04-25,6
2025-04-25,07:00:00,101,"199,1",SAO JOSE,SC,Colisão traseira,Reação tardia ou ineficiente do condutor,Céu Claro,2025-04-25,7
2025-04-25,07:30:00,135,6,SAO LUIS,MA,Colisão traseira,Condutor deixou de manter distância do veículo da frente,Céu Claro,2025-04-25,7
2025-04-25,07:45:00,101,"199,4",SAO JOSE,SC,Queda de ocupante de veículo,Reação tardia ou ineficiente do condutor,Céu Claro,2025-04-25,7
2025-04-25,07:20:00,20,"19,1",BRASILIA,DF,Colisão lateral mesmo sentido,Acessar a via sem observar a presença dos outros veículos,Céu Claro,2025-04-25,7
2025-04-25,06:45:00,40,525,CONTAGEM,MG,Colisão traseira,Condutor deixou de manter distância do veículo da frente,Céu Claro,2025-04-25,6
2025-04-25,07:55:00,20,"3,9",BRASILIA,DF,Colisão lateral mesmo sentido,Acessar a via sem observar a presença dos outros veículos,Céu Claro,2025-04-25,7
2025-04-25,07:40:00,40,"695,4",ALFREDO VASCONCELOS,MG,Colisão transversal,Velocidade Incompatível,Céu Claro,2025-04-25,7
2025-04-25,08:10:00,153,509,APARECIDA DE GOIANIA,GO,Colisão lateral mesmo sentido,Acessar a via sem observar a presença dos outros veículos,Nublado,2025-04-25,8
2025-04-25,08:08:00,232,"37,7",VITORIA DE SANTO ANTAO,PE,Colisão traseira,Condutor deixou de manter distância do veículo da frente,Céu Claro,2025-04-25,8
2025-04-21,11:10:00,277,729,FOZ DO IGUACU,PR,Colisão traseira,Velocidade Incompatível,Céu Claro,2025-04-21,11
2025-04-25,00:50:00,40,270,SAO GONCALO DO ABAETE,MG,Saída de leito carroçável,Ingestão de álcool pelo condutor,Nublado,2025-04-25,0
2025-04-25,08:15:00,381,"929,7",ITAPEVA,MG,Capotamento,Ausência de reação do condutor,Chuva,2025-04-25,8
2025-04-25,08:30:00,101,"160,1",SANTA LUZIA DO ITANHY,SE,Capotamento,Avarias e/ou desgaste excessivo no pneu,Céu Claro,2025-04-25,8
2025-04-25,09:15:00,116,252,SAPUCAIA DO SUL,RS,Colisão traseira,Reação tardia ou ineficiente do condutor,Nublado,2025-04-25,9
2025-04-25,09:10:00,324,513,FEIRA DE SANTANA,BA,Tombamento,Demais falhas mecânicas ou elétricas,Nublado,2025-04-25,9
2025-04-25,08:20:00,101,119,ITAJAI,SC,Engavetamento,Reação tardia ou ineficiente do condutor,Céu Claro,2025-04-25,8
2025-04-25,09:30:00,101,163,CONCEICAO DO JACUIPE,BA,Colisão lateral mesmo sentido,Conversão proibida,Céu Claro,2025-04-25,9
2025-04-25,08:10:00,163,984,TERRA NOVA DO NORTE,MT,Colisão traseira,Condutor deixou de manter distância do veículo da frente,Céu Claro,2025-04-25,8
2025-04-25,09:00:00,153,"596,8",MORRINHOS,GO,Saída de leito carroçável,Acumulo de água sobre o pavimento,Chuva,2025-04-25,9
2025-04-25,10:00:00,101,43,IGARASSU,PE,Tombamento,Ausência de reação do condutor,Céu Claro,2025-04-25,10
2025-04-25,08:10:00,381,"903,5",CAMBUI,MG,Colisão com objeto,Velocidade Incompatível,Chuva,2025-04-25,8
2025-04-25,10:40:00,116,252,SAPUCAIA DO SUL,RS,Colisão com objeto,Ausência de reação do condutor,Céu Claro,2025-04-25,10
2025-04-25,10:30:00,101,"47,6",RIO TINTO,PB,Saída de leito carroçável,Reação tardia ou ineficiente do condutor,Céu Claro,2025-04-25,10
2025-04-25,07:45:00,116,"414,5",GOVERNADOR VALADARES,MG,Colisão lateral mesmo sentido,Acessar a via sem observar a presença dos outros veículos,Nublado,2025-04-25,7
2025-04-25,08:30:00,40,47,PETROPOLIS,RJ,Colisão com objeto,Condutor Dormindo,Chuva,2025-04-25,8
2025-04-22,03:10:00,116,"777,8",PLANALTO,BA,Colisão com objeto,Velocidade Incompatível,Chuva,2025-04-22,3
2025-04-25,11:15:00,101,"101,4",SAO CRISTOVAO,SE,Tombamento,Avarias e/ou desgaste excessivo no pneu,Céu Claro,2025-04-25,11
2025-04-25,09:20:00,101,10,GARUVA,SC,Colisão traseira,Ausência de reação do condutor,Céu Claro,2025-04-25,9
2025-04-25,11:19:00,101,"205,7",SAO JOSE,SC,Colisão traseira,Reação tardia ou ineficiente do condutor,Sol,2025-04-25,11
2025-04-25,12:00:00,101,"268,8",SERRA,ES,Atropelamento de Pedestre,Acessar a via sem observar a presença dos outros veículos,Céu Claro,2025-04-25,12
2025-04-25,10:53:00,319,63,PORTO VELHO,RO,Colisão lateral mesmo sentido,Reação tardia ou ineficiente do condutor,Céu Claro,2025-04-25,10
2025-04-25,12:20:00,376,"551,5",PALMEIRA,PR,Colisão traseira,Condutor deixou de manter distância do veículo da frente,Céu Claro,2025-04-25,12
2025-03-24,07:00:00,376,182,MARINGA,PR,Colisão transversal,Acessar a via sem observar a presença dos outros veículos,Céu Claro,2025-03-24,7
2025-04-19,17:45:00,155,333,MARABA,PA,Colisão lateral sentido oposto,Transitar na contramão,Céu Claro,2025-04-19,17
2025-04-25,12:00:00,381,516,IGARAPE,MG,Colisão com objeto,Reação tardia ou ineficiente do condutor,Céu Claro,2025-04-25,12
2025-04-25,10:50:00,116,117,MAGE,RJ,Colisão traseira,Reação tardia ou ineficiente do condutor,Nublado,2025-04-25,10
2025-03-20,16:20:00,470,"0,1",NAVEGANTES,SC,Colisão transversal,Acessar a via sem observar a presença dos outros veículos,Céu Claro,2025-03-20,16
2025-04-25,12:30:00,163,296,MERCEDES,PR,Capotamento,Demais falhas mecânicas ou elétricas,Céu Claro,2025-04-25,12
2025-04-25,13:30:00,116,1,PORTO ALEGRE,RS,Colisão traseira,Acesso irregular,Céu Claro,2025-04-25,13
2025-04-25,13:15:00,101,51,UBATUBA,SP,Colisão lateral mesmo sentido,Conversão proibida,Nublado,2025-04-25,13
2025-04-25,12:50:00,135,48,BACABEIRA,MA,Capotamento,Pista Escorregadia,Chuva,2025-04-25,12
2025-03-30,21:20:00,153,114,SAO GERALDO DO ARAGUAIA,PA,Colisão frontal,Transitar na contramão,Céu Claro,2025-03-30,21
2025-04-25,11:40:00,101,292,IMBITUBA,SC,Colisão transversal,Ausência de reação do condutor,Céu Claro,2025-04-25,11
2025-04-25,13:16:00,262,"36,5",DOMINGOS MARTINS,ES,Colisão traseira,Ausência de reação do condutor,Céu Claro,2025-04-25,13
2025-04-25,10:25:00,324,551,AMELIA RODRIGUES,BA,Colisão traseira,Velocidade Incompatível,Céu Claro,2025-04-25,10
2025-04-25,13:30:00,40,628,CONSELHEIRO LAFAIETE,MG,Colisão transversal,Acessar a via sem observar a presença dos outros veículos,Céu Claro,2025-04-25,13
2025-04-21,17:30:00,282,105,ALFREDO WAGNER,SC,Colisão frontal,Acessar a via sem observar a presença dos outros veículos,Céu Claro,2025-04-21,17
2025-04-25,13:40:00,280,7,SAO FRANCISCO DO SUL,SC,Colisão lateral mesmo sentido,Acessar a via sem observar a presença dos outros veículos,Céu Claro,2025-04-25,13
2025-04-19,10:00:00,230,"22,5",JOAO PESSOA,PB,Tombamento,Ausência de reação do condutor,Sol,2025-04-19,10
2025-04-25,13:04:00,393,245,VASSOURAS,RJ,Colisão traseira,Animais na Pista,Nublado,2025-04-25,13
2025-04-25,14:30:00,364,402,CUIABA,MT,Colisão traseira,Ausência de reação do condutor,Céu Claro,2025-04-25,14
2025-04-25,15:30:00,40,445,PARAOPEBA,MG,Capotamento,Reação tardia ou ineficiente do condutor,Nublado,2025-04-25,15
2025-04-25,16:50:00,104,60,CARUARU,PE,Colisão lateral mesmo sentido,Manobra de mudança de faixa,Céu Claro,2025-04-25,16
2025-04-25,16:45:00,101,117,ITAJAI,SC,Engavetamento,Frear bruscamente,Céu Claro,2025-04-25,16
2025-04-25,16:40:00,230,16,JOAO PESSOA,PB,Colisão traseira,Manobra de mudança de faixa,Céu Claro,2025-04-25,16
2025-04-25,17:10:00,381,71,MAIRIPORA,SP,Colisão com objeto,Ausência de reação do condutor,Garoa/Chuvisco,2025-04-25,17
2025-04-25,15:50:00,50,265,CATALAO,GO,Colisão com objeto,Avarias e/ou desgaste excessivo no pneu,Chuva,2025-04-25,15
2025-04-25,17:25:00,116,414,FEIRA DE SANTANA,BA,Atropelamento de Pedestre,Ausência de sinalização,Céu Claro,2025-04-25,17
2025-04-25,17:35:00,423,95,GARANHUNS,PE,Colisão transversal,Transitar no Acostamento,Céu Claro,2025-04-25,17
2025-04-25,17:45:00,101,"162,8",TIJUCAS,SC,Saída de leito carroçável,Reação tardia ou ineficiente do condutor,Nublado,2025-04-25,17
2025-04-25,17:45:00,381,510,SAO JOAQUIM DE BICAS,MG,Colisão frontal,Transitar na contramão,Céu Claro,2025-04-25,17
2025-04-25,17:45:00,290,"86,5",PORTO ALEGRE,RS,Colisão lateral mesmo sentido,Reação tardia ou ineficiente do condutor,Céu Claro,2025-04-25,17
2025-04-25,14:40:00,365,242,BURITIZEIRO,MG,Colisão frontal,Transitar na contramão,Nublado,2025-04-25,14
2025-04-25,18:10:00,153,140,ARAGUAINA,TO,Colisão transversal,Acessar a via sem observar a presença dos outros veículos,Céu Claro,2025-04-25,18
2025-04-25,17:40:00,381,33,ATIBAIA,SP,Colisão com objeto,Acumulo de água sobre o pavimento,Chuva,2025-04-25,17
2025-04-25,18:00:00,101,"216,5",PALHOCA,SC,Colisão lateral mesmo sentido,Acessar a via sem observar a presença dos outros veículos,Céu Claro,2025-04-25,18
2025-04-25,17:45:00,470,"1,3",NAVEGANTES,SC,Saída de leito carroçável,Reação tardia ou ineficiente do condutor,Ignorado,2025-04-25,17
2025-04-25,18:10:00,101,"298,5",VIANA,ES,Colisão traseira,Ausência de reação do condutor,Nublado,2025-04-25,18
2025-04-25,16:10:00,423,"173,5",AGUAS BELAS,PE,Saída de leito carroçável,Ausência de reação do condutor,Céu Claro,2025-04-25,16
2025-04-25,18:40:00,376,"2,8",SAO JOSE DOS PINHAIS,PR,Colisão lateral mesmo sentido,Condutor deixou de manter distância do veículo da frente,Nublado,2025-04-25,18
2025-04-25,18:00:00,472,"182,5",SANTO CRISTO,RS,Colisão traseira,Condutor deixou de manter distância do veículo da frente,Sol,2025-04-25,18
2025-04-25,18:30:00,60,65,ABADIANIA,GO,Colisão transversal,Velocidade Incompatível,Céu Claro,2025-04-25,18
2025-04-25,18:40:00,470,64,INDAIAL,SC,Tombamento,Demais falhas mecânicas ou elétricas,Céu Claro,2025-04-25,18
2025-04-25,18:45:00,116,116,CURITIBA,PR,Colisão lateral mesmo sentido,Ausência de reação do condutor,Céu Claro,2025-04-25,18
2025-04-25,17:20:00,319,64,PORTO VELHO,RO,Colisão transversal,Acessar a via sem observar a presença dos outros veículos,Nublado,2025-04-25,17
2025-04-25,19:00:00,116,251,SAPUCAIA DO SUL,RS,Colisão transversal,Condutor desrespeitou a iluminação vermelha do semáforo,Céu Claro,2025-04-25,19
2025-04-25,18:20:00,156,65,PORTO GRANDE,AP,Capotamento,Ausência de reação do condutor,Céu Claro,2025-04-25,18
2025-04-25,18:20:00,101,214,PALHOCA,SC,Colisão traseira,Condutor deixou de manter distância do veículo da frente,Nublado,2025-04-25,18
2025-04-25,19:15:00,230,"30,6",NAZARE,TO,Colisão frontal,Suicídio (presumido),Céu Claro,2025-04-25,19
2025-04-25,19:30:00,153,501,GOIANIA,GO,Colisão traseira,Condutor deixou de manter distância do veículo da frente,Nublado,2025-04-25,19
2025-04-25,18:32:00,364,250,JUSCIMEIRA,MT,Colisão traseira,Reação tardia ou ineficiente do condutor,Céu Claro,2025-04-25,18
2025-03-15,18:00:00,101,198,CASIMIRO DE ABREU,RJ,Saída de leito carroçável,Reação tardia ou ineficiente do condutor,Garoa/Chuvisco,2025-03-15,18
2025-04-25,19:15:00,277,4,CURITIBA,PR,Colisão lateral mesmo sentido,Velocidade Incompatível,Nublado,2025-04-25,19
2025-04-25,19:30:00,101,121,SOORETAMA,ES,Colisão lateral sentido oposto,Ultrapassagem Indevida,Céu Claro,2025-04-25,19
2025-04-25,17:50:00,40,"92,8",CRISTALINA,GO,Colisão transversal,Acessar a via sem observar a presença dos outros veículos,Céu Claro,2025-04-25,17
2025-04-25,18:30:00,222,"2,3",FORTALEZA,CE,Colisão traseira,Reação tardia ou ineficiente do condutor,Céu Claro,2025-04-25,18
2025-04-25,19:20:00,153,"46,2",SANTO ANTONIO DA PLATINA,PR,Colisão traseira,Condutor deixou de manter distância do veículo da frente,Céu Claro,2025-04-25,19
2025-04-25,14:30:00,60,"128,9",PARAISO DAS AGUAS,MS,Saída de leito carroçável,Ausência de reação do condutor,Nublado,2025-04-25,14
2025-04-25,19:40:00,60,"163,1",GOIANIA,GO,Atropelamento de Pedestre,Acessar a via sem observar a presença dos outros veículos,Céu Claro,2025-04-25,19
2025-04-25,19:50:00,116,179,MESQUITA,RJ,Colisão traseira,Ausência de reação do condutor,Nublado,2025-04-25,19
2025-04-25,20:15:00,101,292,CARIACICA,ES,Colisão traseira,Condutor deixou de manter distância do veículo da frente,Chuva,2025-04-25,20
2025-04-25,19:20:00,101,117,IPOJUCA,PE,Saída de leito carroçável,Reação tardia ou ineficiente do condutor,Nublado,2025-04-25,19
2025-04-16,13:20:00,70,2,BRASILIA,DF,Colisão traseira,Condutor deixou de manter distância do veículo da frente,Nublado,2025-04-16,13
2025-04-16,16:15:00,70,13,BRASILIA,DF,Queda de ocupante de veículo,Pista Escorregadia,Nublado,2025-04-16,16
2025-04-25,20:00:00,101,119,CAMPOS DOS GOYTACAZES,RJ,Colisão traseira,Chuva,Chuva,2025-04-25,20
2025-04-25,20:00:00,101,"38,5",UBATUBA,SP,Colisão com objeto,Demais Fenômenos da natureza,Garoa/Chuvisco,2025-04-25,20
2025-04-25,21:10:00,343,"12,4",PARNAIBA,PI,Colisão transversal,Condutor desrespeitou a iluminação vermelha do semáforo,Garoa/Chuvisco,2025-04-25,21
2025-04-25,21:30:00,104,113,LAGOA SECA,PB,Colisão traseira,Condutor deixou de manter distância do veículo da frente,Céu Claro,2025-04-25,21
2025-04-25,21:10:00,101,325,GUARAPARI,ES,Queda de ocupante de veículo,Chuva,Chuva,2025-04-25,21
2025-04-25,19:30:00,376,3,SAO JOSE DOS PINHAIS,PR,Colisão traseira,Reação tardia ou ineficiente do condutor,Nublado,2025-04-25,19
2025-04-25,20:19:00,158,"366,8",MARQUINHO,PR,Atropelamento de Pedestre,Entrada inopinada do pedestre,Nublado,2025-04-25,20
2025-04-25,18:30:00,429,160,SERINGUEIRAS,RO,Colisão traseira,Deficiência do Sistema de Iluminação/Sinalização,Chuva,2025-04-25,18
2025-04-25,20:40:00,414,380,CORUMBA DE GOIAS,GO,Colisão frontal,Ultrapassagem Indevida,Ignorado,2025-04-25,20
2025-04-25,22:00:00,116,4,FORTALEZA,CE,Colisão traseira,Condutor deixou de manter distância do veículo da frente,Céu Claro,2025-04-25,22
2025-04-25,22:09:00,101,"65,6",RECIFE,PE,Atropelamento de Pedestre,Entrada inopinada do pedestre,Céu Claro,2025-04-25,22
2025-04-25,21:39:00,316,2,TERESINA,PI,Colisão com objeto,Ingestão de álcool pelo condutor,Chuva,2025-04-25,21
2025-04-25,22:54:00,101,"217,3",PALHOCA,SC,Incêndio,Demais falhas mecânicas ou elétricas,Céu Claro,2025-04-25,22
2025-04-25,20:10:00,101,"357,8",SANGAO,SC,Colisão traseira,Ingestão de álcool pelo condutor,Céu Claro,2025-04-25,20
2025-04-25,22:00:00,101,52,UBATUBA,SP,Colisão lateral mesmo sentido,Acessar a via sem observar a presença dos outros veículos,Garoa/Chuvisco,2025-04-25,22
2025-04-25,22:00:00,101,"447,6",SANTA ROSA DO SUL,SC,Colisão com objeto,Ausência de reação do condutor,Céu Claro,2025-04-25,22
2025-04-25,20:40:00,407,168,FILADELFIA,BA,Queda de ocupante de veículo,Reação tardia ou ineficiente do condutor,Céu Claro,2025-04-25,20
2025-04-25,23:30:00,116,248,SAO LEOPOLDO,RS,Colisão lateral mesmo sentido,Ausência de reação do condutor,Céu Claro,2025-04-25,23
2025-04-25,23:10:00,290,"214,2",PANTANO GRANDE,RS,Saída de leito carroçável,Velocidade Incompatível,Céu Claro,2025-04-25,23
2025-04-25,22:25:00,476,129,CURITIBA,PR,Colisão com objeto,Reação tardia ou ineficiente do condutor,Nublado,2025-04-25,22
2025-04-25,22:07:00,163,692,LUCAS DO RIO VERDE,MT,Saída de leito carroçável,Ingestão de álcool pelo condutor,Nublado,2025-04-25,22
2025-04-26,00:30:00,232,27,MORENO,PE,Atropelamento de Animal,Animais na Pista,Nevoeiro/Neblina,2025-04-26,0
2025-04-26,00:30:00,101,276,IMBITUBA,SC,Colisão com objeto,Ausência de reação do condutor,Nublado,2025-04-26,0
2025-04-25,23:10:00,381,"250,4",SANTANA DO PARAISO,MG,Colisão frontal,Desrespeitar a preferência no cruzamento,Nublado,2025-04-25,23
2025-04-26,01:30:00,101,"130,1",BALNEARIO CAMBORIU,SC,Saída de leito carroçável,Ausência de reação do condutor,Nublado,2025-04-26,1
2025-04-26,01:00:00,60,5,BRASILIA,DF,Colisão com objeto,Ingestão de álcool pelo condutor,Céu Claro,2025-04-26,1
2025-04-25,23:35:00,316,2,TERESINA,PI,Colisão com objeto,Ingestão de álcool pelo condutor,Céu Claro,2025-04-25,23
2025-04-26,00:54:00,408,89,SAO LOURENCO DA MATA,PE,Atropelamento de Animal,Animais na Pista,Céu Claro,2025-04-26,0
2025-04-25,21:30:00,116,446,REGISTRO,SP,Atropelamento de Pedestre,Pedestre andava na pista,Chuva,2025-04-25,21
2025-04-26,02:35:00,376,"545,8",PALMEIRA,PR,Atropelamento de Pedestre,Entrada inopinada do pedestre,Nevoeiro/Neblina,2025-04-26,2
2025-04-26,03:15:00,116,103,TAUBATE,SP,Queda de ocupante de veículo,Reação tardia ou ineficiente do condutor,Céu Claro,2025-04-26,3
2025-04-26,03:14:00,116,"66,6",GUARATINGUETA,SP,Colisão lateral mesmo sentido,Participar de racha,Nublado,2025-04-26,3
2025-04-26,03:50:00,101,"105,6",PENHA,SC,Colisão com objeto,Ingestão de álcool pelo condutor,Nublado,2025-04-26,3
2025-04-26,04:05:00,40,448,CAETANOPOLIS,MG,Saída de leito carroçável,Condutor Dormindo,Chuva,2025-04-26,4
2025-04-26,02:40:00,116,"325,4",ITAPECERICA DA SERRA,SP,Saída de leito carroçável,Ausência de reação do condutor,Céu Claro,2025-04-26,2
2025-04-26,04:00:00,290,94,PORTO ALEGRE,RS,Saída de leito carroçável,Manobra de mudança de faixa,Céu Claro,2025-04-26,4
2025-04-26,03:20:00,277,"595,7",CASCAVEL,PR,Colisão lateral sentido oposto,Transitar na contramão,Nublado,2025-04-26,3
2025-04-26,04:00:00,282,"0,3",FLORIANOPOLIS,SC,Colisão com objeto,Reação tardia ou ineficiente do condutor,Céu Claro,2025-04-26,4
2025-04-26,04:00:00,386,"242,2",SOLEDADE,RS,Saída de leito carroçável,Ausência de reação do condutor,Céu Claro,2025-04-26,4
2025-04-26,05:20:00,101,"292,8",CARIACICA,ES,Queda de ocupante de veículo,Reação tardia ou ineficiente do condutor,Céu Claro,2025-04-26,5
2025-04-26,05:00:00,386,"361,3",ESTRELA,RS,Tombamento,Ausência de reação do condutor,Céu Claro,2025-04-26,5
2025-04-26,05:25:00,153,"42,7",ERECHIM,RS,Saída de leito carroçável,Ingestão de álcool pelo condutor,Céu Claro,2025-04-26,5
2025-04-26,02:30:00,116,208,GUARULHOS,SP,Tombamento,Reação tardia ou ineficiente do condutor,Garoa/Chuvisco,2025-04-26,2
2025-04-25,21:00:00,280,"277,5",IRINEOPOLIS,SC,Saída de leito carroçável,Ausência de reação do condutor,Céu Claro,2025-04-25,21
2025-04-26,05:50:00,40,"624,6",CONGONHAS,MG,Saída de leito carroçável,Ausência de reação do condutor,Céu Claro,2025-04-26,5
2025-04-26,05:57:00,40,"71,3",CRISTALINA,GO,Queda de ocupante de veículo,Animais na Pista,Nevoeiro/Neblina,2025-04-26,5
2025-04-26,04:30:00,470,3,NAVEGANTES,SC,Saída de leito carroçável,Reação tardia ou ineficiente do condutor,Ignorado,2025-04-26,4
2025-04-26,06:50:00,101,397,MARACAJA,SC,Colisão com objeto,Ausência de reação do condutor,Céu Claro,2025-04-26,6
2025-04-26,06:00:00,50,"42,6",ARAGUARI,MG,Saída de leito carroçável,Ingestão de álcool pelo condutor,Nevoeiro/Neblina,2025-04-26,6
